freq, MHz	val1	val2	val3	unit
2,0713	12,0301			dBuV
2,0758	11,9737			dBuV
2,0803	12,7474			dBuV
2,0848	12,9067			dBuV
2,0893	12,0940			dBuV
2,0938	13,1592			dBuV
2,0983	12,7965			dBuV
2,1028	12,1253			dBuV
2,1073	11,8508			dBuV
2,1118	12,5899			dBuV
2,1163	11,6932			dBuV
2,1208	12,1087			dBuV
2,1253	12,7858			dBuV
2,1298	12,9251			dBuV
2,1343	12,5315			dBuV
2,1388	12,2669			dBuV
2,1433	11,8407			dBuV
2,1478	12,3261			dBuV
2,1523	12,2962			dBuV
2,1568	12,3704			dBuV
2,1613	12,4360			dBuV
2,1658	11,8531			dBuV
2,1703	11,2772			dBuV
2,1748	12,1737			dBuV
2,1793	11,8891			dBuV
2,1838	12,8716			dBuV
2,1883	12,7261			dBuV
2,1928	12,2908			dBuV
2,1973	11,9911			dBuV
2,2018	12,5309			dBuV
2,2063	12,0766			dBuV
2,2108	11,6260			dBuV
2,2153	11,8372			dBuV
2,2198	12,1876			dBuV
2,2243	12,3510			dBuV
2,2288	12,4635			dBuV
2,2333	12,1947			dBuV
2,2378	12,0087			dBuV
2,2423	12,9755			dBuV
2,2468	11,8848			dBuV
2,2513	12,0617			dBuV
2,2558	12,5209			dBuV
2,2603	11,5666			dBuV
2,2648	12,2964			dBuV
2,2693	12,3880			dBuV
2,2738	12,9977			dBuV
2,2783	14,1197			dBuV
2,2828	12,3835			dBuV
2,2873	12,4080			dBuV
2,2918	12,8789			dBuV
2,2963	11,9994			dBuV
2,3008	12,2483			dBuV
2,3053	11,6745			dBuV
2,3098	11,7751			dBuV
2,3143	12,0689			dBuV
2,3188	12,2794			dBuV
2,3233	12,1793			dBuV
2,3278	11,7248			dBuV
2,3323	11,2448			dBuV
2,3368	11,9200			dBuV
2,3413	12,3658			dBuV
2,3458	12,0511			dBuV
2,3503	12,0712			dBuV
2,3548	12,0971			dBuV
2,3593	12,2998			dBuV
2,3638	11,6591			dBuV
2,3683	11,0672			dBuV
2,3728	12,3972			dBuV
2,3773	12,4641			dBuV
2,3818	11,8868			dBuV
2,3863	12,2074			dBuV
2,3908	11,8602			dBuV
2,3953	12,0458			dBuV
2,3998	11,7675			dBuV
2,4043	12,2489			dBuV
2,4088	12,2058			dBuV
2,4133	12,5057			dBuV
2,4178	11,7798			dBuV
2,4223	11,9559			dBuV
2,4268	12,2185			dBuV
2,4313	11,7578			dBuV
2,4358	12,3536			dBuV
2,4403	11,7481			dBuV
2,4448	11,9122			dBuV
2,4493	11,1744			dBuV
2,4538	12,4401			dBuV
2,4583	12,1843			dBuV
2,4628	11,6954			dBuV
2,4673	11,1473			dBuV
2,4718	12,0169			dBuV
2,4763	11,7194			dBuV
2,4808	11,6457			dBuV
2,4853	11,7141			dBuV
2,4898	12,0038			dBuV
2,4943	10,8915			dBuV
2,4988	11,4372			dBuV
2,5033	11,6928			dBuV
2,5078	11,3933			dBuV
2,5123	11,8222			dBuV
2,5168	11,2789			dBuV
2,5213	11,0271			dBuV
2,5258	11,6689			dBuV
2,5303	11,5983			dBuV
2,5348	12,0525			dBuV
2,5393	11,6976			dBuV
2,5438	12,1083			dBuV
2,5483	11,7308			dBuV
2,5528	12,1021			dBuV
2,5573	12,4498			dBuV
2,5618	11,7290			dBuV
2,5663	12,6574			dBuV
2,5708	11,5922			dBuV
2,5753	11,1149			dBuV
2,5798	11,6336			dBuV
2,5843	11,7094			dBuV
2,5888	11,6795			dBuV
2,5933	11,7443			dBuV
2,5978	11,3467			dBuV
2,6023	10,4801			dBuV
2,6068	11,9811			dBuV
2,6113	11,6307			dBuV
2,6158	11,8580			dBuV
2,6203	11,4137			dBuV
2,6248	12,6499			dBuV
2,6293	11,1910			dBuV
2,6338	11,9164			dBuV
2,6382	11,1462			dBuV
2,6427	11,6333			dBuV
2,6472	10,7803			dBuV
2,6517	12,1134			dBuV
2,6562	11,6527			dBuV
2,6607	11,5585			dBuV
2,6652	11,4774			dBuV
2,6697	12,2053			dBuV
2,6742	11,0362			dBuV
2,6787	11,1448			dBuV
2,6832	11,9271			dBuV
2,6877	11,6222			dBuV
2,6922	11,8405			dBuV
2,6967	12,6220			dBuV
2,7012	11,1747			dBuV
2,7057	11,4964			dBuV
2,7102	11,7910			dBuV
2,7147	12,3506			dBuV
2,7192	11,7730			dBuV
2,7237	12,0503			dBuV
2,7282	12,1270			dBuV
2,7327	11,3412			dBuV
2,7372	11,1531			dBuV
2,7417	11,7288			dBuV
2,7462	11,2743			dBuV
2,7507	11,2577			dBuV
2,7552	12,0743			dBuV
2,7597	11,7043			dBuV
2,7642	11,9965			dBuV
2,7687	10,9030			dBuV
2,7732	10,8347			dBuV
2,7777	11,9760			dBuV
2,7822	11,3941			dBuV
2,7867	11,2450			dBuV
2,7912	11,9010			dBuV
2,7957	11,0548			dBuV
2,8002	12,2052			dBuV
2,8047	11,2680			dBuV
2,8092	11,2917			dBuV
2,8137	11,7271			dBuV
2,8182	11,2516			dBuV
2,8227	12,1285			dBuV
2,8272	12,2506			dBuV
2,8317	12,0471			dBuV
2,8362	11,7934			dBuV
2,8407	11,9245			dBuV
2,8452	11,7963			dBuV
2,8497	11,5678			dBuV
2,8542	11,9977			dBuV
2,8587	11,6206			dBuV
2,8632	11,2788			dBuV
2,8677	12,1029			dBuV
2,8722	11,8001			dBuV
2,8767	11,6242			dBuV
2,8812	11,5695			dBuV
2,8857	11,8096			dBuV
2,8902	12,3168			dBuV
2,8947	11,5503			dBuV
2,8992	11,6579			dBuV
2,9037	12,1832			dBuV
2,9082	11,6861			dBuV
2,9127	11,7654			dBuV
2,9172	11,7439			dBuV
2,9217	11,0571			dBuV
2,9262	11,6891			dBuV
2,9307	11,1427			dBuV
2,9352	11,6126			dBuV
2,9397	11,1845			dBuV
2,9442	11,5943			dBuV
2,9487	11,6724			dBuV
2,9532	11,6704			dBuV
2,9577	10,6071			dBuV
2,9622	11,2093			dBuV
2,9667	12,1903			dBuV
2,9712	11,2940			dBuV
2,9757	10,7961			dBuV
2,9802	11,0758			dBuV
2,9847	10,8417			dBuV
2,9892	11,3777			dBuV
2,9937	12,4628			dBuV
2,9982	11,4159			dBuV
3,0027	11,6354			dBuV
3,0072	11,6370			dBuV
3,0117	11,7317			dBuV
3,0162	11,4674			dBuV
3,0207	11,8582			dBuV
3,0252	11,6480			dBuV
3,0297	11,0541			dBuV
3,0342	11,3932			dBuV
3,0387	11,3435			dBuV
3,0432	11,6461			dBuV
3,0477	11,8521			dBuV
3,0522	11,7466			dBuV
3,0567	11,0173			dBuV
3,0612	11,9416			dBuV
3,0657	11,7489			dBuV
3,0702	11,4502			dBuV
3,0747	11,4109			dBuV
3,0792	11,6949			dBuV
3,0837	11,9844			dBuV
3,0882	11,6263			dBuV
3,0927	11,4559			dBuV
3,0972	11,8942			dBuV
3,1017	11,8289			dBuV
3,1062	11,2934			dBuV
3,1107	11,0813			dBuV
3,1152	11,5299			dBuV
3,1197	11,5450			dBuV
3,1242	10,3849			dBuV
3,1287	11,4488			dBuV
3,1332	10,8267			dBuV
3,1377	11,8196			dBuV
3,1422	11,5234			dBuV
3,1467	10,5552			dBuV
3,1512	11,3365			dBuV
3,1557	11,2429			dBuV
3,1602	11,5560			dBuV
3,1647	12,1954			dBuV
3,1692	11,4529			dBuV
3,1737	11,7166			dBuV
3,1782	11,9392			dBuV
3,1827	11,5054			dBuV
3,1872	11,2444			dBuV
3,1917	10,4690			dBuV
3,1962	10,7728			dBuV
3,2007	11,0297			dBuV
3,2052	11,1195			dBuV
3,2097	11,6640			dBuV
3,2142	12,4398			dBuV
3,2187	12,0739			dBuV
3,2232	11,2409			dBuV
3,2277	11,0983			dBuV
3,2322	11,8141			dBuV
3,2367	11,7240			dBuV
3,2412	11,0999			dBuV
3,2457	11,5852			dBuV
3,2502	12,2275			dBuV
3,2547	11,8027			dBuV
3,2592	10,8990			dBuV
3,2637	10,9701			dBuV
3,2682	11,1948			dBuV
3,2727	11,5736			dBuV
3,2772	11,3917			dBuV
3,2817	11,2138			dBuV
3,2862	11,1336			dBuV
3,2907	11,2586			dBuV
3,2952	10,4882			dBuV
3,2997	10,9759			dBuV
3,3042	10,4790			dBuV
3,3087	11,4262			dBuV
3,3132	11,4332			dBuV
3,3177	11,5295			dBuV
3,3222	11,2605			dBuV
3,3267	12,4763			dBuV
3,3312	11,0827			dBuV
3,3357	12,0895			dBuV
3,3402	11,2827			dBuV
3,3447	11,5205			dBuV
3,3492	11,2158			dBuV
3,3537	11,4795			dBuV
3,3582	12,0554			dBuV
3,3627	11,1342			dBuV
3,3672	10,7411			dBuV
3,3717	11,6712			dBuV
3,3762	11,3856			dBuV
3,3807	11,0546			dBuV
3,3852	10,9310			dBuV
3,3897	11,8861			dBuV
3,3942	11,6236			dBuV
3,3987	11,1725			dBuV
3,4032	11,1070			dBuV
3,4077	10,7303			dBuV
3,4122	10,9819			dBuV
3,4167	11,7678			dBuV
3,4212	11,9779			dBuV
3,4257	11,3955			dBuV
3,4302	11,6826			dBuV
3,4347	12,1343			dBuV
3,4392	11,7327			dBuV
3,4437	12,0566			dBuV
3,4482	11,1019			dBuV
3,4527	11,2789			dBuV
3,4572	11,8241			dBuV
3,4617	11,2981			dBuV
3,4662	10,6978			dBuV
3,4707	10,7404			dBuV
3,4752	10,9124			dBuV
3,4797	11,0825			dBuV
3,4842	11,0933			dBuV
3,4887	10,9507			dBuV
3,4932	11,9972			dBuV
3,4977	11,1163			dBuV
3,5022	11,1966			dBuV
3,5067	10,5174			dBuV
3,5112	11,4949			dBuV
3,5157	11,0431			dBuV
3,5202	11,1256			dBuV
3,5247	10,5677			dBuV
3,5292	11,7344			dBuV
3,5337	11,4074			dBuV
3,5382	11,0674			dBuV
3,5427	11,9031			dBuV
3,5472	10,9752			dBuV
3,5517	11,0790			dBuV
3,5562	11,2912			dBuV
3,5607	11,3343			dBuV
3,5652	11,2475			dBuV
3,5697	11,1221			dBuV
3,5742	10,7766			dBuV
3,5787	10,8694			dBuV
3,5832	11,5120			dBuV
3,5877	11,1740			dBuV
3,5922	10,4721			dBuV
3,5967	11,4979			dBuV
3,6012	10,4627			dBuV
3,6057	11,5882			dBuV
3,6102	10,7483			dBuV
3,6147	11,3606			dBuV
3,6192	10,2719			dBuV
3,6237	10,1707			dBuV
3,6282	11,8196			dBuV
3,6326	10,5814			dBuV
3,6371	11,5128			dBuV
3,6416	11,3646			dBuV
3,6461	11,6481			dBuV
3,6506	10,7768			dBuV
3,6551	11,5458			dBuV
3,6596	11,8158			dBuV
3,6641	10,8834			dBuV
3,6686	11,5611			dBuV
3,6731	11,0719			dBuV
3,6776	11,3655			dBuV
3,6821	10,7021			dBuV
3,6866	11,1992			dBuV
3,6911	11,9568			dBuV
3,6956	11,0227			dBuV
3,7001	10,6832			dBuV
3,7046	11,0799			dBuV
3,7091	11,4241			dBuV
3,7136	11,5243			dBuV
3,7181	11,1570			dBuV
3,7226	11,0629			dBuV
3,7271	12,2436			dBuV
3,7316	10,3516			dBuV
3,7361	11,8132			dBuV
3,7406	11,4919			dBuV
3,7451	10,6494			dBuV
3,7496	11,3058			dBuV
3,7541	10,7487			dBuV
3,7586	11,0561			dBuV
3,7631	11,2835			dBuV
3,7676	10,3321			dBuV
3,7721	11,8677			dBuV
3,7766	11,3959			dBuV
3,7811	10,6881			dBuV
3,7856	10,8767			dBuV
3,7901	11,2678			dBuV
3,7946	11,8490			dBuV
3,7991	11,4695			dBuV
3,8036	11,4230			dBuV
3,8081	10,0965			dBuV
3,8126	10,5145			dBuV
3,8171	10,9413			dBuV
3,8216	11,5894			dBuV
3,8261	11,2847			dBuV
3,8306	10,9047			dBuV
3,8351	11,1904			dBuV
3,8396	11,2137			dBuV
3,8441	10,6004			dBuV
3,8486	10,3255			dBuV
3,8531	10,9519			dBuV
3,8576	10,8141			dBuV
3,8621	10,7211			dBuV
3,8666	11,3406			dBuV
3,8711	10,4737			dBuV
3,8756	11,0934			dBuV
3,8801	11,5490			dBuV
3,8846	11,4531			dBuV
3,8891	9,9993			dBuV
3,8936	11,5760			dBuV
3,8981	11,2001			dBuV
3,9026	10,8993			dBuV
3,9071	11,5852			dBuV
3,9116	10,4914			dBuV
3,9161	10,8504			dBuV
3,9206	11,1737			dBuV
3,9251	10,7194			dBuV
3,9296	10,9344			dBuV
3,9341	11,3466			dBuV
3,9386	10,9704			dBuV
3,9431	10,5786			dBuV
3,9476	11,7600			dBuV
3,9521	11,3912			dBuV
3,9566	11,0414			dBuV
3,9611	11,4660			dBuV
3,9656	11,0961			dBuV
3,9701	11,3167			dBuV
3,9746	11,4101			dBuV
3,9791	11,3474			dBuV
3,9836	11,4598			dBuV
3,9881	11,4080			dBuV
3,9926	11,1034			dBuV
3,9971	10,7202			dBuV
4,0016	10,7093			dBuV
4,0061	11,2376			dBuV
4,0106	10,5107			dBuV
4,0151	11,4189			dBuV
4,0196	11,1138			dBuV
4,0241	11,0434			dBuV
4,0286	10,8811			dBuV
4,0331	11,4377			dBuV
4,0376	10,4662			dBuV
4,0421	10,1405			dBuV
4,0466	10,6166			dBuV
4,0511	11,0639			dBuV
4,0556	10,9597			dBuV
4,0601	11,2209			dBuV
4,0646	10,4429			dBuV
4,0691	10,3943			dBuV
4,0736	10,9266			dBuV
4,0781	11,0748			dBuV
4,0826	12,1956			dBuV
4,0871	10,7035			dBuV
4,0916	10,8860			dBuV
4,0961	12,1166			dBuV
4,1006	11,4925			dBuV
4,1051	10,8346			dBuV
4,1096	10,8048			dBuV
4,1141	11,1762			dBuV
4,1186	10,9964			dBuV
4,1231	10,8197			dBuV
4,1276	10,9107			dBuV
4,1321	10,8343			dBuV
4,1366	10,6821			dBuV
4,1411	11,2102			dBuV
4,1456	11,2637			dBuV
4,1501	10,7949			dBuV
4,1546	11,0691			dBuV
4,1591	11,2869			dBuV
4,1636	10,9678			dBuV
4,1681	10,4265			dBuV
4,1726	10,6103			dBuV
4,1771	11,8922			dBuV
4,1816	10,7307			dBuV
4,1861	10,5136			dBuV
4,1906	10,7326			dBuV
4,1951	10,6303			dBuV
4,1996	10,9814			dBuV
4,2041	11,4369			dBuV
4,2086	11,0603			dBuV
4,2131	10,5921			dBuV
4,2176	11,0239			dBuV
4,2221	10,5168			dBuV
4,2266	10,6714			dBuV
4,2311	10,8041			dBuV
4,2356	11,6749			dBuV
4,2401	11,4288			dBuV
4,2446	11,2714			dBuV
4,2491	10,3771			dBuV
4,2536	10,8515			dBuV
4,2581	10,6226			dBuV
4,2626	10,9101			dBuV
4,2671	11,1843			dBuV
4,2716	10,2381			dBuV
4,2761	9,9671			dBuV
4,2806	11,4200			dBuV
4,2851	12,0147			dBuV
4,2896	10,5425			dBuV
4,2941	10,3557			dBuV
4,2986	11,4603			dBuV
4,3031	11,0644			dBuV
4,3076	11,5424			dBuV
4,3121	10,3781			dBuV
4,3166	10,8215			dBuV
4,3211	10,9690			dBuV
4,3256	10,4921			dBuV
4,3301	10,9843			dBuV
4,3346	10,8412			dBuV
4,3391	11,0020			dBuV
4,3436	10,4670			dBuV
4,3481	11,1300			dBuV
4,3526	11,2191			dBuV
4,3571	11,0037			dBuV
4,3616	11,2141			dBuV
4,3661	11,2088			dBuV
4,3706	11,1694			dBuV
4,3751	10,3838			dBuV
4,3796	10,2269			dBuV
4,3841	11,2657			dBuV
4,3886	11,3342			dBuV
4,3931	10,5206			dBuV
4,3976	11,0023			dBuV
4,4021	11,3921			dBuV
4,4066	11,6999			dBuV
4,4111	10,8291			dBuV
4,4156	10,7296			dBuV
4,4201	11,0486			dBuV
4,4246	11,1521			dBuV
4,4291	10,3963			dBuV
4,4336	10,8484			dBuV
4,4381	11,1918			dBuV
4,4426	10,7145			dBuV
4,4471	11,1969			dBuV
4,4516	10,9935			dBuV
4,4561	11,1324			dBuV
4,4606	11,1849			dBuV
4,4651	11,5353			dBuV
4,4696	11,1437			dBuV
4,4741	11,5990			dBuV
4,4786	11,1089			dBuV
4,4831	11,1932			dBuV
4,4876	10,8008			dBuV
4,4921	10,6349			dBuV
4,4966	11,2122			dBuV
4,5011	10,5512			dBuV
4,5056	11,0921			dBuV
4,5101	10,9179			dBuV
4,5146	11,0006			dBuV
4,5191	11,2976			dBuV
4,5236	10,2816			dBuV
4,5281	11,6644			dBuV
4,5326	10,9156			dBuV
4,5371	11,0312			dBuV
4,5416	10,2124			dBuV
4,5461	10,9544			dBuV
4,5506	11,0578			dBuV
4,5551	10,1292			dBuV
4,5596	10,9048			dBuV
4,5641	11,3024			dBuV
4,5686	10,8336			dBuV
4,5731	10,7383			dBuV
4,5776	11,0938			dBuV
4,5821	10,7900			dBuV
4,5866	10,7413			dBuV
4,5911	10,3855			dBuV
4,5956	10,1104			dBuV
4,6001	10,9769			dBuV
4,6046	10,9977			dBuV
4,6091	10,4241			dBuV
4,6136	11,0478			dBuV
4,6181	11,0910			dBuV
4,6226	10,8620			dBuV
4,6271	10,5050			dBuV
4,6315	10,4935			dBuV
4,6360	10,8173			dBuV
4,6405	10,9194			dBuV
4,6450	10,7136			dBuV
4,6495	10,6724			dBuV
4,6540	10,2953			dBuV
4,6585	11,3427			dBuV
4,6630	10,1081			dBuV
4,6675	10,2536			dBuV
4,6720	10,5713			dBuV
4,6765	10,8479			dBuV
4,6810	11,0425			dBuV
4,6855	10,5057			dBuV
4,6900	11,6166			dBuV
4,6945	12,1068			dBuV
4,6990	10,2459			dBuV
4,7035	10,4551			dBuV
4,7080	10,6829			dBuV
4,7125	10,9009			dBuV
4,7170	10,7834			dBuV
4,7215	11,2156			dBuV
4,7260	10,2444			dBuV
4,7305	11,1705			dBuV
4,7350	10,2975			dBuV
4,7395	11,4949			dBuV
4,7440	10,2081			dBuV
4,7485	10,5323			dBuV
4,7530	10,2188			dBuV
4,7575	10,8436			dBuV
4,7620	11,3087			dBuV
4,7665	11,2977			dBuV
4,7710	10,7213			dBuV
4,7755	9,8978			dBuV
4,7800	11,1838			dBuV
4,7845	11,0787			dBuV
4,7890	9,8991			dBuV
4,7935	10,5574			dBuV
4,7980	11,2880			dBuV
4,8025	10,9920			dBuV
4,8070	10,9811			dBuV
4,8115	10,6433			dBuV
4,8160	10,8318			dBuV
4,8205	10,2534			dBuV
4,8250	11,1475			dBuV
4,8295	10,7112			dBuV
4,8340	10,4642			dBuV
4,8385	11,0983			dBuV
4,8430	10,9584			dBuV
4,8475	10,2204			dBuV
4,8520	10,2262			dBuV
4,8565	10,1255			dBuV
4,8610	10,5350			dBuV
4,8655	9,7733			dBuV
4,8700	10,5456			dBuV
4,8745	10,7023			dBuV
4,8790	11,6694			dBuV
4,8835	11,3542			dBuV
4,8880	10,7720			dBuV
4,8925	10,6515			dBuV
4,8970	10,9283			dBuV
4,9015	10,3352			dBuV
4,9060	11,0657			dBuV
4,9105	10,5403			dBuV
4,9150	9,9842			dBuV
4,9195	10,0936			dBuV
4,9240	10,8283			dBuV
4,9285	10,7799			dBuV
4,9330	9,9085			dBuV
4,9375	11,2007			dBuV
4,9420	10,3033			dBuV
4,9465	10,2094			dBuV
4,9510	11,1225			dBuV
4,9555	11,0120			dBuV
4,9600	10,6840			dBuV
4,9645	10,8405			dBuV
4,9690	10,5351			dBuV
4,9735	9,7728			dBuV
4,9780	11,2600			dBuV
4,9825	10,6548			dBuV
4,9870	10,7747			dBuV
4,9915	10,1788			dBuV
4,9960	10,6389			dBuV
5,0005	11,1183			dBuV
5,0050	10,5760			dBuV
5,0095	10,1970			dBuV
5,0140	9,8449			dBuV
5,0185	10,8030			dBuV
5,0230	9,9644			dBuV
5,0275	11,0252			dBuV
5,0320	10,6383			dBuV
5,0365	10,1290			dBuV
5,0410	10,6097			dBuV
5,0455	11,0850			dBuV
5,0500	11,7196			dBuV
5,0545	10,0033			dBuV
5,0590	10,7958			dBuV
5,0635	10,2372			dBuV
5,0680	10,9410			dBuV
5,0725	10,7382			dBuV
5,0770	10,5469			dBuV
5,0815	11,3266			dBuV
5,0860	11,5425			dBuV
5,0905	10,3896			dBuV
5,0950	11,1419			dBuV
5,0995	10,5884			dBuV
5,1040	11,5520			dBuV
5,1085	10,4961			dBuV
5,1130	10,7890			dBuV
5,1175	10,5298			dBuV
5,1220	10,5658			dBuV
5,1265	11,1558			dBuV
5,1310	9,9293			dBuV
5,1355	9,8721			dBuV
5,1400	11,3786			dBuV
5,1445	10,0532			dBuV
5,1490	10,5271			dBuV
5,1535	9,4604			dBuV
5,1580	10,0805			dBuV
5,1625	10,0556			dBuV
5,1670	9,9804			dBuV
5,1715	10,3734			dBuV
5,1760	10,8595			dBuV
5,1805	10,7915			dBuV
5,1850	10,3539			dBuV
5,1895	10,2905			dBuV
5,1940	10,7611			dBuV
5,1985	10,7149			dBuV
5,2030	11,2316			dBuV
5,2075	9,9131			dBuV
5,2120	10,9498			dBuV
5,2165	11,6266			dBuV
5,2210	10,8307			dBuV
5,2255	11,0949			dBuV
5,2300	10,8756			dBuV
5,2345	10,6554			dBuV
5,2390	10,5083			dBuV
5,2435	10,2819			dBuV
5,2480	11,2321			dBuV
5,2525	11,4196			dBuV
5,2570	10,9231			dBuV
5,2615	11,4294			dBuV
5,2660	10,9178			dBuV
5,2705	10,7574			dBuV
5,2750	10,7966			dBuV
5,2795	10,7401			dBuV
5,2840	11,3204			dBuV
5,2885	9,3227			dBuV
5,2930	10,9736			dBuV
5,2975	10,5441			dBuV
5,3020	10,6648			dBuV
5,3065	10,9645			dBuV
5,3110	9,9314			dBuV
5,3155	10,6261			dBuV
5,3200	10,2756			dBuV
5,3245	10,2138			dBuV
5,3290	11,0744			dBuV
5,3335	10,6878			dBuV
5,3380	11,1656			dBuV
5,3425	10,6684			dBuV
5,3470	10,8863			dBuV
5,3515	10,3927			dBuV
5,3560	10,0878			dBuV
5,3605	10,4861			dBuV
5,3650	9,6262			dBuV
5,3695	10,3165			dBuV
5,3740	10,1114			dBuV
5,3785	10,8394			dBuV
5,3830	10,3824			dBuV
5,3875	10,6642			dBuV
5,3920	10,5053			dBuV
5,3965	10,0314			dBuV
5,4010	10,0317			dBuV
5,4055	10,7123			dBuV
5,4100	11,1297			dBuV
5,4145	10,5434			dBuV
5,4190	9,7854			dBuV
5,4235	10,2005			dBuV
5,4280	10,2883			dBuV
5,4325	10,5764			dBuV
5,4370	10,6516			dBuV
5,4415	10,5479			dBuV
5,4460	11,0951			dBuV
5,4505	10,0807			dBuV
5,4550	10,6265			dBuV
5,4595	10,1962			dBuV
5,4640	10,7152			dBuV
5,4685	10,3343			dBuV
5,4730	10,8178			dBuV
5,4775	11,2218			dBuV
5,4820	10,8875			dBuV
5,4865	10,6033			dBuV
5,4910	11,0849			dBuV
5,4955	11,1384			dBuV
5,5000	10,8759			dBuV
5,5045	10,6164			dBuV
5,5090	10,0277			dBuV
5,5135	10,2334			dBuV
5,5180	10,7674			dBuV
5,5225	10,7325			dBuV
5,5270	10,4497			dBuV
5,5315	10,3888			dBuV
5,5360	11,0173			dBuV
5,5405	10,8799			dBuV
5,5450	10,9634			dBuV
5,5495	10,6071			dBuV
5,5540	10,6395			dBuV
5,5585	11,4158			dBuV
5,5630	10,1206			dBuV
5,5675	10,0044			dBuV
5,5720	10,6028			dBuV
5,5765	10,7438			dBuV
5,5810	10,6739			dBuV
5,5855	11,0901			dBuV
5,5900	10,8535			dBuV
5,5945	10,4925			dBuV
5,5990	10,3024			dBuV
5,6035	10,6863			dBuV
5,6080	11,5764			dBuV
5,6125	11,5578			dBuV
5,6170	10,3980			dBuV
5,6215	10,9077			dBuV
5,6259	10,6331			dBuV
5,6304	11,2021			dBuV
5,6349	10,9650			dBuV
5,6394	10,4596			dBuV
5,6439	11,0627			dBuV
5,6484	10,3832			dBuV
5,6529	10,8094			dBuV
5,6574	10,4127			dBuV
5,6619	11,0049			dBuV
5,6664	9,9075			dBuV
5,6709	11,0674			dBuV
5,6754	10,6892			dBuV
5,6799	11,2080			dBuV
5,6844	11,0430			dBuV
5,6889	11,0118			dBuV
5,6934	11,1322			dBuV
5,6979	10,4928			dBuV
5,7024	11,7574			dBuV
5,7069	9,9973			dBuV
5,7114	9,8308			dBuV
5,7159	10,3563			dBuV
5,7204	11,0345			dBuV
5,7249	10,6264			dBuV
5,7294	10,8010			dBuV
5,7339	11,0716			dBuV
5,7384	9,4967			dBuV
5,7429	10,5536			dBuV
5,7474	10,2388			dBuV
5,7519	11,1905			dBuV
5,7564	11,0004			dBuV
5,7609	10,9245			dBuV
5,7654	11,2898			dBuV
5,7699	10,3720			dBuV
5,7744	10,2849			dBuV
5,7789	10,3333			dBuV
5,7834	10,9544			dBuV
5,7879	11,0169			dBuV
5,7924	10,8747			dBuV
5,7969	10,8950			dBuV
5,8014	10,4137			dBuV
5,8059	10,7264			dBuV
5,8104	10,3832			dBuV
5,8149	10,4169			dBuV
5,8194	11,1038			dBuV
5,8239	10,9025			dBuV
5,8284	10,5360			dBuV
5,8329	11,2748			dBuV
5,8374	10,2110			dBuV
5,8419	11,3303			dBuV
5,8464	11,2331			dBuV
5,8509	10,5828			dBuV
5,8554	11,2732			dBuV
5,8599	10,3508			dBuV
5,8644	11,0437			dBuV
5,8689	11,0510			dBuV
5,8734	10,5751			dBuV
5,8779	10,5852			dBuV
5,8824	11,0835			dBuV
5,8869	9,9711			dBuV
5,8914	10,6841			dBuV
5,8959	10,7521			dBuV
5,9004	11,0574			dBuV
5,9049	10,4533			dBuV
5,9094	10,5106			dBuV
5,9139	10,0676			dBuV
5,9184	10,4306			dBuV
5,9229	10,0724			dBuV
5,9274	10,9939			dBuV
5,9319	10,3807			dBuV
5,9364	10,6479			dBuV
5,9409	10,4584			dBuV
5,9454	10,6244			dBuV
5,9499	9,7891			dBuV
5,9544	10,7163			dBuV
5,9589	11,5014			dBuV
5,9634	11,0102			dBuV
5,9679	10,5055			dBuV
5,9724	11,2541			dBuV
5,9769	10,2212			dBuV
5,9814	10,6152			dBuV
5,9859	10,7108			dBuV
5,9904	10,9173			dBuV
5,9949	10,3273			dBuV
5,9994	10,5916			dBuV
6,0039	10,0522			dBuV
6,0084	10,6863			dBuV
6,0129	9,7953			dBuV
6,0174	10,8755			dBuV
6,0219	10,6285			dBuV
6,0264	11,4778			dBuV
6,0309	10,7998			dBuV
6,0354	10,1697			dBuV
6,0399	10,9488			dBuV
6,0444	11,1466			dBuV
6,0489	11,4115			dBuV
6,0534	10,2438			dBuV
6,0579	9,9008			dBuV
6,0624	11,0170			dBuV
6,0669	11,0858			dBuV
6,0714	10,5132			dBuV
6,0759	10,7329			dBuV
6,0804	10,4176			dBuV
6,0849	10,6380			dBuV
6,0894	9,9638			dBuV
6,0939	10,8318			dBuV
6,0984	9,6139			dBuV
6,1029	11,0634			dBuV
6,1074	9,9907			dBuV
6,1119	10,4522			dBuV
6,1164	11,3187			dBuV
6,1209	9,7091			dBuV
6,1254	11,0033			dBuV
6,1299	10,6251			dBuV
6,1344	10,1636			dBuV
6,1389	10,4434			dBuV
6,1434	11,3296			dBuV
6,1479	10,3103			dBuV
6,1524	10,8294			dBuV
6,1569	10,9204			dBuV
6,1614	10,3191			dBuV
6,1659	10,7690			dBuV
6,1704	10,1405			dBuV
6,1749	11,0027			dBuV
6,1794	10,7351			dBuV
6,1839	10,2351			dBuV
6,1884	11,0337			dBuV
6,1929	10,1703			dBuV
6,1974	9,6190			dBuV
6,2019	10,3129			dBuV
6,2064	10,0977			dBuV
6,2109	9,7140			dBuV
6,2154	10,7798			dBuV
6,2199	11,0132			dBuV
6,2244	10,7694			dBuV
6,2289	10,7753			dBuV
6,2334	11,1759			dBuV
6,2379	10,2484			dBuV
6,2424	9,8765			dBuV
6,2469	10,9727			dBuV
6,2514	10,9951			dBuV
6,2559	10,1218			dBuV
6,2604	10,7309			dBuV
